,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
16,17,12,0.0,0.666666667,0.0,0.583333333,0.083333333,0.083333333,0.666666667,0.25,0.166666667,0.583333333,0.0,0.333333333,0.25,0.083333333,0.25,0.0,0.0,0.0,0.583333333,0.166666667,1.0,0.0,0.75,0.333333333,0.666666667,0.916666667,0.333333333,0.75,0.25,0.25,8,0,7,0,12,0,0.0,0.276434591,0.24421905,0.38552072600000004,0.357840941,0.124571285,0.276434591,0.24421905,0.41675541,0.41675541,15,5,2,3,0,8,2,0.308333333,0.166666667,0.525,6.916666667
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
17,18,20,0.3,1.0,0.7,0.0,0.7,0.8,1.0,0.15,0.0,0.95,0.7,0.0,0.15,0.8,0.05,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.15,0.2,0.25,0.2,0.0,0.1,0.5,0.05,20,0,16,0,10,0,0.265294996,0.0,0.355603994,0.217322011,0.32399787,0.217322011,0.0,0.317290364,0.301029996,0.086214075,3,7,4,5,0,6,0,0.56,0.295,0.145,4.4
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
18,19,21,0.6190476189999999,0.904761905,0.6190476189999999,0.47619047600000003,0.428571429,0.333333333,1.0,0.0,0.19047619100000002,0.571428571,0.28571428600000004,0.095238095,0.0,0.28571428600000004,0.095238095,0.0,0.0,0.095238095,0.380952381,0.047619048,0.095238095,0.0,0.380952381,0.23809523800000001,0.47619047600000003,0.666666667,0.0,0.904761905,0.428571429,0.380952381,21,0,8,0,19,0,0.381636863,0.136582228,0.288601034,0.45727846,0.40839822,0.276434591,0.0,0.136582228,0.454545845,0.361510016,2,8,2,3,0,7,2,0.514285714,0.12857142900000001,0.35714285700000004,4.8571428569999995
